Name,Symbol,country,price (GBP),revenue_ttm,marketcap,earnings_ttm,pe_ratio_ttm,dividend_yield_ttm,Market_Cap_Bn,Profit_Margin
Skellerup Holdings,SKL.NZ,New Zealand,2.144879302,204576234,420550714.76408,41086700.0,17.8322,0.0,0.42055071476408,20.083808953096675
Happiest Minds Technologies,HAPPSTMNDS.NS,India,7.3422237012,203803757,1098036916.191,45192600.0,49.8009,0.1,1.098036916191,22.174566683773158
Xior Student Housing,XIOR.BR,Belgium,28.666382924,203765200,1213857832.9797,-17930600.0,0.0,0.0,1.2138578329797,-8.799638014734606
Reading International,RDI,United States,1.14294,203743000,32885584.032,-39145000.0,-1.11034,0.0,0.032885584032,-19.212930014773512
Federal-Mogul Goetze,FMGOETZE.NS,India,4.0357668576,203634242,224518395.26076,23526400.0,21.82,0.0,0.22451839526076,11.553263227704111
Pullup Entertainment,ALPUL.PA,France,18.913904492,203246396,155663861.57372,-28172100.0,0.0,0.0,0.15566386157372,-13.861057590413559
Regis Corporation,RGS,United States,20.9234216,202982000,47704352.79104,115329000.0,-28.0404,0.0,0.04770435279104,56.81735326285089
Linedata Services,LIN.PA,France,68.562913308,202619943,339720893.12208,37045100.0,0.0,0.0,0.33972089312208004,18.283047291154357
Kewaunee Scientific Corporation,KEQU,United States,26.1123692,202309000,74989762.45888,12137000.0,11.273,0.0,0.07498976245888,5.999238788190342
Saudi Printing and Packaging Company,4270.SR,Saudi Arabia,2.9619442492,202090674,178203794.26704,-35907900.0,-12.8955,0.0,0.17820379426704003,-17.768212302562763
HomeTrust Bancshares,HTBI,United States,25.7313892,201535000,450258134.6816,70504000.0,11.0291,0.1,0.4502581346816,34.98350162502791
Energiekontor,EKT.DE,Germany,48.55132924,201205685,676115803.4136,67446500.0,18.7421,0.1,0.6761158034136,33.521170139899375
First Financial,THFF,United States,32.859525,201164000,388205721.54112,60121000.0,7.99259,0.1,0.38820572154112,29.88656021952238
Serverworks,4434.T,Japan,15.399135404,201113664,120722078.95432,7610240.0,48.3084,0.0,0.12072207895432,3.7840492031411648
Troops,TROO,Hong Kong,2.6059032,200975000,264754547.21792,11256000.0,1.77551,0.0,0.26475454721792,5.600696604055231
Brightcove,BCOV,United States,1.6305944,200864000,73028782.20288,-7528000.0,-3.52459,0.0,0.07302878220287999,-3.747809463119325
DEMIRE Deutsche Mittelstand Real Estate,DMRE.DE,Germany,0.869701144,200482887,91764828.46776,-151984000.0,-2.78959,0.0,0.09176482846775999,-75.80896418356147
Zain Bahrain,ZAINBH.BH,Bahrain,0.70757739088,200384076,82580371.4048,17533900.0,0.0,0.0,0.0825803714048,8.750146393868144
Battalion Oil,BATL,United States,5.1127516,200322000,84138506.45664,-52419000.0,0.965468,0.0,0.08413850645664,-26.167370533441158
The Saudi Arabian Amiantit Company,2160.SR,Saudi Arabia,6.4500599764,200277219,287926697.17224,123939000.0,-6.5305,0.0,0.28792669717224,61.8837232805794
Asia Financial Holdings,0662.HK,Hong Kong,0.38610875276,200106870,358032591.6716,29429000.0,18.5546,0.1,0.3580325916716,14.70664150611121
Nerdy,NRDY,United States,0.739405984,200091000,131648279.0464,-56185000.0,-1.77855,0.0,0.1316482790464,-28.079723725704802
Buzzfeed,BZFD,United States,2.09539,199310000,79194215.06912,-27289000.0,-1.97143,0.0,0.07919421506912,-13.691736490893582
Hurco Companies,HURC,United States,13.791476,198987000,88947985.78528,-5227000.0,34.9808,0.1,0.08894798578528,-2.6268047661405016
Couchbase,BASE,United States,11.6275096,198818000,596773801.63072,-77387000.0,-9.20783,0.0,0.59677380163072,-38.92353811023147
Treace Medical Concepts,TMCI,United States,4.3888896,198533000,272946799.77984,-58455000.0,-7.90411,0.0,0.27294679977984,-29.443467836581323
Sloman Neptun,NEP.HM,Germany,50.662263224,198480091,101268739.5466,39425300.0,3.37113,0.0,0.1012687395466,19.86360435515923
Icape Holding,ALICA.PA,France,7.852683564,198475569,63513614.68896,8701080.0,17.8375,0.0,0.06351361468896,4.383955185940291
Nectar Lifesciences,NECLIFE.NS,India,0.3681104956,197954826,82613129.58912,13457100.0,-33.7745,0.0,0.08261312958912,6.798066140605232
nLIGHT,LASR,United States,8.3282228,197564000,400801566.4832,-53464000.0,-9.41739,0.0,0.40080156648320003,-27.06161041485291
Prodea Real Estate Investment Company,PRODEA.AT,Greece,5.8261595088,197331152,1488554031.9627,131400000.0,15.6265,0.0,1.4885540319627,66.58857391153323
Al-Saif Stores for Development &amp; Investment,4192.SR,Saudi Arabia,1.6658426696,196832190,583044525.94944,16825500.0,30.756,0.1,0.58304452594944,8.548144487951895
Thunderful Group,THUNDR.ST,Sweden,0.08712860208,196547519,6124312.93288,-83992300.0,0.868494,0.0,0.0061243129328800005,-42.733838833142435
Richardson Electronics,RELL,United States,9.4559236,196460000,135914718.62656,157000.0,10.0081,0.1,0.13591471862656002,0.07991448640944722
TF Bank AB,TFBANK.ST,Sweden,19.600201864,195793930,421404519.89856,50881500.0,15.3139,0.0,0.42140451989856,25.987271413368124
Lalique Group,LLQ.SW,Switzerland,31.611358324,195443290,241826834.0316,6053500.0,28.3892,0.0,0.2418268340316,3.097317897176209
GE Power India,GEPIL.NS,India,3.6029964364,195409694,242220277.41132,2120440.0,-5.04568,0.0,0.24222027741132,1.0851252855449434
GEN Restaurant Group,GENK,United States,6.3890346,195292000,209235142.54336,8484000.0,2.57957,0.0,0.20923514254336,4.344263973946705
Servcorp Limited,SRV.AX,Australia,2.6162734756,194910533,258135523.37348,11324500.0,45.4995,0.0,0.25813552337348,5.810101601846218
2CRSI,AL2SI.PA,France,3.3563728432,194636568,74788717.78896,-12883500.0,-4.79197,0.0,0.07478871778896,-6.619259747736613
Basler Aktiengesellschaft,BSL.DE,Germany,7.65845996,194597887,235395950.30252,-24276100.0,-20.437,0.0,0.23539595030252,-12.475006987100533
Marimekko,MEKKO.HE,Finland,10.959956444,194157746,444659699.11016,34710800.0,27.747,0.1,0.44465969911016,17.877628225041303
Global Cord Blood,CORBF,Hong Kong,1.33343,193861235,178566276.92608,94917300.0,2.72497,0.0,0.17856627692608,48.96146462700498
Zynex,ZYXI,United States,6.2252132,193614000,197603829.23904,10344000.0,18.8372,0.0,0.19760382923904,5.342588862375655
Selina Hospitality,SLNA,United Kingdom,0.0228588,193213000,12427620.17524,-36913000.0,-0.0206495,0.0,0.01242762017524,-19.104822139297045
AirSculpt Technologies,AIRS,United States,4.122813168,193025000,237441463.16288,8390000.0,-23.3661,0.0,0.23744146316288,4.346587229633467
PSC Insurance Group,PSI.AX,Australia,3.1344443736,192978575,1141358523.8275,59106300.0,39.3309,0.0,1.1413585238275001,30.628425979412484
Acme United,ACU,United States,30.745086,192706947,113602164.70272,27377100.0,24.0179,0.1,0.11360216470272,14.206597336628452
SAICO (Saudi Arabian Cooperative Insurance Company),8100.SR,Saudi Arabia,3.3804431596,192633765,101413178.20812,17736100.0,7.95602,0.0,0.10141317820812,9.207160541143969
Silk Road Medical,SILK,United States,20.9462804,191431000,851091325.55264,-49626000.0,-19.4965,0.0,0.85109132555264,-25.923700967972795
Energix Renewable Energies,ENRG.TA,Israel,2.7664176936,190500024,1520083644.1701,42203400.0,19.7764,0.0,1.5200836441701,22.154012956974746
Takween Advanced Industries,1201.SR,Saudi Arabia,2.5840882852,190194507,197591109.0788,-46621300.0,-8.78837,0.0,0.19759110907879998,-24.512432422667178
The Arena Group,AREN,United States,0.541982148,190141000,16038119.63176,-18818000.0,-0.210084,0.0,0.01603811963176,-9.896866009961029
HanseYachts AG,H9Y.DE,Germany,2.123468226,189546814,40465866.13404,-13213300.0,-2.02099,0.0,0.04046586613404,-6.970995566298466
Forsee Power,FORSE.PA,France,0.75064565596,189296927,53578217.09152,-30456600.0,-2.03518,0.0,0.05357821709152,-16.089326162172725
MM Forgings,MMFL.NS,India,5.4489969284,189277235,263086171.79328,22974300.0,11.0214,0.1,0.26308617179328003,12.137909770290126
Salama Cooperative Insurance Company,8050.SR,Saudi Arabia,5.7187155292,189192018,114374245.05544,11963800.0,11.6668,0.0,0.11437424505544,6.323628304445698
Limoneira,LMNR,United States,19.9557324,189075000,360238887.99744,8318000.0,48.5185,0.1,0.36023888799743997,4.399312442152585
Cass Information Systems,CASS,United States,31.5222852,189005000,429525800.45824,34319000.0,18.0655,0.1,0.42952580045823996,18.1577206952197
NAPCO Security Technologies,NSSC,United States,31.0574896,188820000,1145229342.3462,53818000.0,45.4556,0.1,1.1452293423461999,28.502277301133354
Sila Realty Trust,SILA,United States,19.280483448,188649000,1060777548.416,47906000.0,29.5698,0.0,1.060777548416,25.39425069838695
Hindustan Sanitaryware &amp; Industries,HSIL.NS,India,2.8725892,188641904,186050606.16728,23595600.0,0.0,0.0,0.18605060616727997,12.508143471664704
IREN (Iris Energy),IREN,Australia,6.40351184,188576000,1212479419.9091,-28589000.0,-0.863162,0.0,1.2124794199091,-15.160465806889531
Safari Industries India,SAFARI.NS,India,21.353243236,188523900,1043783341.1872,26637600.0,33.7344,0.1,1.0437833411872,14.129561291698295
Síminn hf.,SIMINN.IC,Iceland,0.057518912676,188396442,146398341.87224,22456000.0,13.1666,0.1,0.14639834187224002,11.919545699275998
KPS AG,KSC.DE,Germany,0.7075827246,188201355,29119355.19068,-1668430.0,-29.2396,0.0,0.029119355190680003,-0.8865132772290615
Methanol Chemicals Company,2001.SR,Saudi Arabia,3.5267090012,188142194,238616408.53072,-42959600.0,-21.1477,0.0,0.23861640853072,-22.833580860654788
Precia S.A.,ALPM.PA,France,24.402302372,188139509,131928888.34148,12241900.0,29.651,0.0,0.13192888834148,6.5068204254748006
Kingfa Science & Technology,KINGFA.NS,India,30.675823836,187938334,371499908.55272,21044700.0,35.1154,0.0,0.37149990855272,11.197662314065209
MOIL,MOIL.NS,India,3.7042609204,187569853,753761858.24924,45639300.0,34.7182,0.1,0.75376185824924,24.331895168676173
Basilea Pharmaceutica,BSLN.SW,Switzerland,41.817279152,187490113,506871673.53228,12442300.0,52.9794,0.0,0.50687167353228,6.636243266864958
TOYA S.A.,TOA.WA,Poland,1.5871702996,187457480,119104747.99204,22281600.0,9.29178,0.0,0.11910474799203999,11.88621547670437
Weave Communications,WEAV,United States,9.5778372,186995000,687814196.62848,-28015000.0,-25.4286,0.0,0.68781419662848,-14.981684002246048
Allianz Saudi Fransi Cooperative Insurance,8040.SR,Saudi Arabia,3.254483552,186447126,195322197.16604,10401500.0,28.5904,0.0,0.19532219716604,5.5787934215730415
OEX S.A.,OEX.WA,Poland,10.56800422,186198792,70914913.14896,12126900.0,4.11734,0.0,0.07091491314896,6.512877913837379
Velocity Financial,VEL,United States,14.896318,185990000,493208149.66528,82656000.0,15.3937,0.0,0.49320814966528,44.44109898381633
McEwen Mining,MUX,Canada,7.21499924,185788000,382290327.3728,110981000.0,-4.05042,0.0,0.3822903273728,59.735289685017335
Harte Hanks,HHS,United States,5.5775472,185364000,40654631.81856,-32447000.0,1.82544,0.0,0.040654631818559994,-17.504477676355712
Greenpanel Industries,GREENPANEL.NS,India,3.5257946492,185215194,432357431.2604,19225800.0,21.2077,0.1,0.4323574312604,10.380249905415427
Navigator Global Investments,NGI.AX,Australia,0.8636207032,184897000,422006.21228,44005000.0,12.1446,0.0,0.00042200621228,23.799737150954314
Montauk Renewables,MNTK,United States,4.0917252,184620000,587624868.66688,28991000.0,53.1,0.0,0.58762486866688,15.703065756689416
Asian Granito India,ASIANTILES.NS,India,0.786990386,184014959,99747194.57592,1394670.0,-14.3046,0.0,0.09974719457592,0.7579112087295033
Perseus Mining,PRU.AX,Australia,1.3259170744,184003594,1824726112.386,-34468900.0,-38.0122,0.1,1.824726112386,-18.732731926964426
Pintec Technology,PT,China,0.832517496,183649399,13276988.41664,-121126000.0,-0.0561019,0.0,0.01327698841664,-65.95502117597455
Hektaş,HEKTS.IS,Turkey,0.0982052146,183094136,691161509.76728,111272000.0,26.0498,0.0,0.69116150976728,60.773109631430245
Grupa Pracuj,GPP.WA,Poland,10.8045928,183065984,737575122.12928,56574300.0,18.5071,0.0,0.73757512212928,30.90377511094579
Gateway Distriparks,GATEWAY.NS,India,0.8295001344,182441061,414453135.95976,35365600.0,18.1007,0.1,0.41445313595976,19.384671304887885
Vanda Pharmaceuticals,VNDA,United States,3.5354944,182022000,206083261.47712,-32470000.0,17.2963,0.0,0.20608326147712,-17.8385030380943
Greencoat UK Wind,UKW.L,United Kingdom,1.4035531788,181863583,3185581055.9788,161263000.0,0.0,0.1,3.1855810559788,88.67250789840647
South Plains Financial,SPFI,United States,25.297072,181556000,414533012.22656,58555000.0,8.62924,0.1,0.41453301222655997,32.25175703364251
Xeris Pharmaceuticals,XERS,United States,2.1982546,181413000,327537759.24224,-30221000.0,-5.51923,0.0,0.32753775924224,-16.658673854685166
National Building and Marketing Company,9510.SR,Saudi Arabia,42.661835616,180054432,511941557.26268,19313700.0,50.9381,0.0,0.51194155726268,10.726589612634472
Arabia Insurance Cooperative Company,8160.SR,Saudi Arabia,2.8156784076,180043609,149864204.55764,21446400.0,23.4559,0.0,0.14986420455764,11.911780773068152
Gulf Union Alahlia Cooperative Insurance,8120.SR,Saudi Arabia,3.209794598,179666425,148414061.33464,26425400.0,5.60005,0.0,0.14841406133464,14.708034625835072
Hoftex Group AG,NBH.MU,Germany,5.5728459068,179426120,30343030.1864,267096.0,-22.7277,0.0,0.0303430301864,0.14886126947403197
WM Technology,MAPS,United States,0.666715,179426000,111814777.22176,11303000.0,-0.704803,0.0,0.11181477722176,6.29953295509012
TWFG Insurance,TWFG,United States,21.1405802,178822000,313132180.05632,26975000.0,0.0,0.0,0.31313218005632,15.084832962387178
Vericity,VERY,United States,8.7092028,178436000,129549390.12608,-15210000.0,-13.6071,0.0,0.12954939012608,-8.524064650631038
LifeMD,LFMD,United States,3.9926704,178279868,171959913.04704,-18892500.0,-6.20238,0.0,0.17195991304703998,-10.597102304338705
Ataa Educational Company,4292.SR,Saudi Arabia,16.597469896,177904820,698541037.50616,35116700.0,54.464,0.1,0.69854103750616,19.739037986716717
Broadwind,BWEN,United States,1.676312,177829000,36854725.1072,7739000.0,-18.3333,0.0,0.0368547251072,4.35193359913175
Meyer Burger Technology,MBTN.SW,Switzerland,1.4748954936,177820555,46663476.57108,-56619300.0,-20.1934,0.0,0.04666347657108,-31.840694682344235
Scana ASA,SCANA.OL,Norway,0.23006391652,177555853,106263360.678,10936200.0,11.6165,0.0,0.106263360678,6.15930132137069
Jumia,JMIA,Germany,4.11420302,176984000,503837650.15296,-74899000.0,-3.26473,0.0,0.50383765015296,-42.31964471364643
Glass House Brands,GLASF,United States,7.0405104,176890773,524746807.86176,-20566800.0,-7.50407,0.0,0.52474680786176,-11.626835957124795
Kaltura,KLTR,United States,1.0362656,176833000,154396308.34944,-32240000.0,-3.13953,0.0,0.15439630834944001,-18.231891106298033
PROCEPT BioRobotics,PRCT,United States,60.9910882,176575000,3167407397.1507,-99490000.0,-34.133,0.0,3.1674073971507,-56.34432960498372
ECN Capital,ECN.TO,Canada,1.2133908216,176357000,341108929.74744,-57206000.0,-7.47781,0.1,0.34110892974744,-32.43761234314487
Flotek Industries,FTK,United States,3.7564628,175982000,111983907.95904,7316000.0,-11.1822,0.0,0.11198390795904001,4.157243354433976
Consolidated Water,CWCO,Cayman Islands,19.1404352,175273528,303079233.36576,37001300.0,30.3253,0.1,0.30307923336576004,21.110603764420148
MA Financial Group,MAF.AX,Australia,2.687394822,175201086,487340097.59568,29622200.0,18.5102,0.0,0.48734009759568,16.90754359821719
Middlesex Water Company,MSEX,United States,49.2149964,174987000,877493519.95392,56130000.0,30.7952,0.1,0.87749351995392,32.07666855252104
Information Services Corporation,ISV.TO,Canada,16.290933388,174725090,295315276.99592,39152900.0,25.6205,0.0,0.29531527699592003,22.40828721278667
Ebixcash India,EBIXFOREX.NS,India,5.5699276,174505904,62105520.22856,8371470.0,0.0,0.0,0.06210552022856,4.797241702492771
Akebia Therapeutics,AKBA,United States,1.028646,174497000,216311910.048,-40442000.0,-2.07812,0.0,0.21631191004800002,-23.17632967902027
Sotherly Hotels,SOHO,United States,0.929667396,173838056,37103212.45456,3504760.0,3.95161,0.0,0.03710321245456,2.016106300682516
FibroGen,FGEN,United States,0.3124036,173815000,31365632.31968,-171447000.0,-0.119882,0.0,0.03136563231968,-98.63763196502028
MP Materials,MP,United States,13.84824202,173663000,2290263817.9942,-37548000.0,18.5758,0.0,2.2902638179942003,-21.621185859970172
Axogen,AXGN,United States,10.6598204,173483000,467217779.4048,-16538000.0,-24.625,0.0,0.46721777940479997,-9.532922534196434
DZS Inc,DZSI,United States,0.4228878,173114000,16084960.3608,-72233000.0,-0.318182,0.0,0.0160849603608,-41.72568365354622
AdTheorent,ADTH,United States,2.438272,172992000,224063054.8224,-6129000.0,16.8421,0.0,0.2240630548224,-3.5429384017758045
Planisware,PLNW.PA,France,23.372208648,172937210,1636421718.45,54143300.0,45.4137,0.0,1.63642171845,31.308068402398764
Watania International,WATANIA.AE,United Arab Emirates,0.0,172718456,0.0,8497250.0,-0.0,0.0,0.0,4.919711649112936
Bitfarms,BITF,Canada,1.6344042,172702000,740156289.05984,-113213000.0,-3.81356,0.0,0.74015628905984,-65.55396000046323
Aljazira Takaful Taawuni Company,8012.SR,Saudi Arabia,3.449507214,172541323,227929539.31268,17945800.0,20.5289,0.0,0.22792953931268,10.400870752567489
Talkspace,TALK,United States,1.5582082,172538000,262109339.07328,-12927000.0,-6.76667,0.0,0.26210933907328,-7.492262574041661
Altus Power,AMPS,United States,2.5220876,172390000,403508779.8848,45747000.0,-28.1667,0.0,0.4035087798848,26.536922095249142
Zhejiang Jinke Tom Culture Industry,300459.SZ,China,0.51714072808,172165237,1818168267.8338,-126327000.0,42.5375,0.0,1.8181682678338,-73.37543989789297
Zenvia,ZENV,Brazil,1.181038,171842290,61099816.84416,-7397250.0,-5.24493,0.0,0.06109981684416,-4.304673779661572
Vente-Unique.com,ALVU.PA,France,12.961091992,171780648,125404227.90932,10175700.0,22.0107,0.0,0.12540422790932,5.923659107398407
Cambium Networks,CMBM,United States,1.447724,171535000,40843479.0328,-96911000.0,2.38462,0.0,0.040843479032799994,-56.49634185443204
Smartgroup Corporation,SIQ.AX,Australia,4.2571543356,171421233,570531458.05588,60019100.0,18.1242,0.0,0.5705314580558799,35.012640470273595
Pharma Mar,PHM.MC,Spain,41.830156276,171393169,726806678.2356,-7347390.0,45.7914,0.1,0.7268066782356,-4.286862797898322
Enad Global 7,EG7.ST,Sweden,1.1242415016,170688807,99611464.35524,6893020.0,11.9733,0.1,0.09961146435524,4.03835501644815
DIRTT Environmental Solutions,DRTT,Canada,0.254723228,170635000,26712315.16912,-16899000.0,-1.39292,0.0,0.02671231516912,-9.90359539367656
RVRC Holding,RVRC.ST,Sweden,3.4762672492,170292462,386094703.74152,36343200.0,16.9274,0.0,0.38609470374152,21.341637541184884
edding AG,EDD3.F,Germany,32.086059404,170216205,34435424.38728,12958500.0,0.0,0.0,0.03443542438728,7.612964934801596
Dubai Financial Market (DFM),DFM.AE,United Arab Emirates,0.27178046456,170130757,2173090086.1812,112604000.0,51.3654,0.1,2.1730900861812,66.18673894456369
Sýn hf.,SYN.IC,Iceland,0.17476924128,170110597,63808716.46324,10644000.0,8.16439,0.0,0.06380871646324,6.2571057815992495
Sandstorm Gold,SAND,Canada,4.6155727,170007000,1376349829.1763,81930000.0,43.5,0.1,1.3763498291763,48.19213326510085
